Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	pathway-restricted SMAD protein phosphorylation (GO:0060389)	1/13	1.838351e-01	3.031730e-01	0	0	5.306904e+00	8.988388e+00	BMP2
GO_Biological_Process_2021	positive regulation of calcium-mediated signaling (GO:0050850)	1/13	1.838351e-01	3.031730e-01	0	0	5.306904e+00	8.988388e+00	CDH13
GO_Biological_Process_2021	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060213)	1/13	1.838351e-01	3.031730e-01	0	0	5.306904e+00	8.988388e+00	ZFP36
GO_Biological_Process_2021	protein localization to mitochondrion (GO:0070585)	1/13	1.838351e-01	3.031730e-01	0	0	5.306904e+00	8.988388e+00	RALA
GO_Biological_Process_2021	blood circulation (GO:0008015)	2/51	1.870943e-01	3.067575e-01	0	0	2.602836e+00	4.362724e+00	ACVRL1;MEOX2
GO_Biological_Process_2021	regulation of interleukin-12 production (GO:0032655)	2/51	1.870943e-01	3.067575e-01	0	0	2.602836e+00	4.362724e+00	AGER;THBS1
GO_Biological_Process_2021	regulation of smoothened signaling pathway (GO:0008589)	2/51	1.870943e-01	3.067575e-01	0	0	2.602836e+00	4.362724e+00	RORA;FGFR2
GO_Biological_Process_2021	gonad development (GO:0008406)	2/51	1.870943e-01	3.067575e-01	0	0	2.602836e+00	4.362724e+00	MSH2;IRX5
GO_Biological_Process_2021	sensory perception (GO:0007600)	2/51	1.870943e-01	3.067575e-01	0	0	2.602836e+00	4.362724e+00	CCL2;CCR2
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	2/51	1.870943e-01	3.067575e-01	0	0	2.602836e+00	4.362724e+00	MSH2;BAX
GO_Biological_Process_2021	mitotic metaphase plate congression (GO:0007080)	2/51	1.870943e-01	3.067575e-01	0	0	2.602836e+00	4.362724e+00	CCNB1;CEP55
GO_Biological_Process_2021	negative regulation of protein ubiquitination (GO:0031397)	2/51	1.870943e-01	3.067575e-01	0	0	2.602836e+00	4.362724e+00	PER2;TNFAIP3
GO_Biological_Process_2021	positive regulation of actin filament bundle assembly (GO:0032233)	2/51	1.870943e-01	3.067575e-01	0	0	2.602836e+00	4.362724e+00	ARHGEF15;CX3CL1
GO_Biological_Process_2021	cartilage development (GO:0051216)	2/52	1.927099e-01	3.126933e-01	0	0	2.550649e+00	4.199822e+00	BMP4;BMP2
GO_Biological_Process_2021	regulation of exocytosis (GO:0017157)	2/52	1.927099e-01	3.126933e-01	0	0	2.550649e+00	4.199822e+00	RALA;STXBP6
GO_Biological_Process_2021	negative regulation of BMP signaling pathway (GO:0030514)	2/52	1.927099e-01	3.126933e-01	0	0	2.550649e+00	4.199822e+00	BMP2;FSTL3
GO_Biological_Process_2021	protein homotetramerization (GO:0051289)	2/52	1.927099e-01	3.126933e-01	0	0	2.550649e+00	4.199822e+00	AQP5;UPB1
GO_Biological_Process_2021	negative regulation of neuron death (GO:1901215)	3/98	1.946673e-01	3.126933e-01	0	0	2.015601e+00	3.298457e+00	MSH2;GPNMB;CCL2
GO_Biological_Process_2021	2-oxoglutarate metabolic process (GO:0006103)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	IDH1
GO_Biological_Process_2021	activation of cysteine-type endopeptidase activity (GO:0097202)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	PERP
GO_Biological_Process_2021	atrioventricular valve development (GO:0003171)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	BMP2
GO_Biological_Process_2021	bone morphogenesis (GO:0060349)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	FGFR2
GO_Biological_Process_2021	branching involved in blood vessel morphogenesis (GO:0001569)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	NOTCH4
GO_Biological_Process_2021	cardiac left ventricle morphogenesis (GO:0003214)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	FOXF1
GO_Biological_Process_2021	cellular copper ion homeostasis (GO:0006878)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	MT2A
GO_Biological_Process_2021	cellular response to low-density lipoprotein particle stimulus (GO:0071404)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	CDH13
GO_Biological_Process_2021	ceramide transport (GO:0035627)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	SGPP1
GO_Biological_Process_2021	regulation of integrin-mediated signaling pathway (GO:2001044)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	LIMS2
GO_Biological_Process_2021	defense response to protozoan (GO:0042832)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	PF4
GO_Biological_Process_2021	regulation of protein kinase C signaling (GO:0090036)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	FLT4
GO_Biological_Process_2021	regulation of retinoic acid receptor signaling pathway (GO:0048385)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	KLF2
GO_Biological_Process_2021	regulation of sensory perception of pain (GO:0051930)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	TMEM100
GO_Biological_Process_2021	regulation of vasculogenesis (GO:2001212)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	TMEM100
GO_Biological_Process_2021	relaxation of muscle (GO:0090075)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	RGS2
GO_Biological_Process_2021	response to chemokine (GO:1990868)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	DUSP1
GO_Biological_Process_2021	response to X-ray (GO:0010165)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	MSH2
GO_Biological_Process_2021	secondary palate development (GO:0062009)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	LRRC32
GO_Biological_Process_2021	sequestering of extracellular ligand from receptor (GO:0035581)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	BMP2
GO_Biological_Process_2021	striated muscle cell development (GO:0055002)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	SDC1
GO_Biological_Process_2021	substrate-dependent cell migration (GO:0006929)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	VEGFC
GO_Biological_Process_2021	T-helper cell differentiation (GO:0042093)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	IL6
GO_Biological_Process_2021	thymus development (GO:0048538)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	HES1
GO_Biological_Process_2021	NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	PTGS2
GO_Biological_Process_2021	negative regulation of interleukin-12 production (GO:0032695)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	THBS1
GO_Biological_Process_2021	negative regulation of viral transcription (GO:0032897)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	ZFP36
GO_Biological_Process_2021	nuclear membrane disassembly (GO:0051081)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	CCNB1
GO_Biological_Process_2021	nucleoside phosphate catabolic process (GO:1901292)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	ENTPD3
GO_Biological_Process_2021	pancreas development (GO:0031016)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	FOXF1
GO_Biological_Process_2021	peptidyl-serine dephosphorylation (GO:0070262)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	DUSP1
GO_Biological_Process_2021	positive regulation of brown fat cell differentiation (GO:0090336)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	PTGS2
GO_Biological_Process_2021	positive regulation of cardiac muscle cell proliferation (GO:0060045)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	FGFR2
GO_Biological_Process_2021	positive regulation of glycogen biosynthetic process (GO:0045725)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	IGF1
GO_Biological_Process_2021	positive regulation of glycoprotein biosynthetic process (GO:0010560)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	IGF1
GO_Biological_Process_2021	positive regulation of granulocyte macrophage colony-stimulating factor production (GO:0032725)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	IL1B
GO_Biological_Process_2021	positive regulation of macrophage chemotaxis (GO:0010759)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	THBS1
GO_Biological_Process_2021	positive regulation of SMAD protein signal transduction (GO:0060391)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	BMP4
GO_Biological_Process_2021	positive regulation of T cell chemotaxis (GO:0010820)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	CCR2
GO_Biological_Process_2021	positive regulation of T-helper cell differentiation (GO:0045624)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	MYB
GO_Biological_Process_2021	positive regulation of transmembrane transport (GO:0034764)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	NR4A3
GO_Biological_Process_2021	positive regulation of type 2 immune response (GO:0002830)	1/14	1.964939e-01	3.126933e-01	0	0	4.898432e+00	7.970356e+00	IL6
GO_Biological_Process_2021	bicellular tight junction assembly (GO:0070830)	2/53	1.983471e-01	3.150510e-01	0	0	2.500509e+00	4.045166e+00	CDH5;CLDN5
GO_Biological_Process_2021	regulation of DNA replication (GO:0006275)	2/53	1.983471e-01	3.150510e-01	0	0	2.500509e+00	4.045166e+00	ACVRL1;PCNA
GO_Biological_Process_2021	negative regulation of cysteine-type endopeptidase activity (GO:2000117)	2/53	1.983471e-01	3.150510e-01	0	0	2.500509e+00	4.045166e+00	KLF4;THBS1
GO_Biological_Process_2021	response to UV (GO:0009411)	3/99	1.986230e-01	3.152924e-01	0	0	1.994503e+00	3.223808e+00	PCNA;MSH2;IL12A
GO_Biological_Process_2021	regulation of canonical Wnt signaling pathway (GO:0060828)	6/253	2.003506e-01	3.178363e-01	0	0	1.553617e+00	2.497729e+00	BMP2;CDH3;SOX17;PTPRO;IGFBP2;FGFR2
GO_Biological_Process_2021	regulation of cyclin-dependent protein kinase activity (GO:1904029)	2/54	2.040041e-01	3.226336e-01	0	0	2.452298e+00	3.898210e+00	DIRAS3;CCNB1
GO_Biological_Process_2021	regulation of potassium ion transmembrane transport (GO:1901379)	2/54	2.040041e-01	3.226336e-01	0	0	2.452298e+00	3.898210e+00	KCNMB4;KCNN2
GO_Biological_Process_2021	brain development (GO:0007420)	4/150	2.041283e-01	3.226336e-01	0	0	1.749843e+00	2.780512e+00	NDRG4;AGTR2;NES;SLC6A4
GO_Biological_Process_2021	acute-phase response (GO:0006953)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	IL6
GO_Biological_Process_2021	aflatoxin metabolic process (GO:0046222)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	CYP3A5
GO_Biological_Process_2021	pyrimidine nucleoside metabolic process (GO:0006213)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	UPB1
GO_Biological_Process_2021	regulation of aerobic respiration (GO:1903715)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	COX7A1
GO_Biological_Process_2021	Arp2/3 complex-mediated actin nucleation (GO:0034314)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	ARPC1B
GO_Biological_Process_2021	regulation of branching involved in ureteric bud morphogenesis (GO:0090189)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	BMP4
GO_Biological_Process_2021	regulation of endothelial cell chemotaxis (GO:2001026)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	THBS1
GO_Biological_Process_2021	cellular response to arsenic-containing substance (GO:0071243)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	ATF3
GO_Biological_Process_2021	cellular response to estrogen stimulus (GO:0071391)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	ARID5A
GO_Biological_Process_2021	regulation of extracellular matrix organization (GO:1903053)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	TIE1
GO_Biological_Process_2021	regulation of integrin activation (GO:0033623)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	RASIP1
GO_Biological_Process_2021	regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	ZFP36
GO_Biological_Process_2021	regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060211)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	ZFP36
GO_Biological_Process_2021	regulation of phospholipase C activity (GO:1900274)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	ABL2
GO_Biological_Process_2021	engulfment of apoptotic cell (GO:0043652)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	THBS1
GO_Biological_Process_2021	fatty acid beta-oxidation using acyl-CoA oxidase (GO:0033540)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	EHHADH
GO_Biological_Process_2021	fibrinolysis (GO:0042730)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	SERPINE1
GO_Biological_Process_2021	regulation of T cell chemotaxis (GO:0010819)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	CCR2
GO_Biological_Process_2021	ganglioside biosynthetic process (GO:0001574)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	ST3GAL5
GO_Biological_Process_2021	heterocycle biosynthetic process (GO:0018130)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	LIAS
GO_Biological_Process_2021	histone H3 deacetylation (GO:0070932)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	PER2
GO_Biological_Process_2021	integrated stress response signaling (GO:0140467)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	CCL2
GO_Biological_Process_2021	intracellular cholesterol transport (GO:0032367)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	NPC2
GO_Biological_Process_2021	steroid hormone mediated signaling pathway (GO:0043401)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	BMP4
GO_Biological_Process_2021	lipoxygenase pathway (GO:0019372)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	PTGS2
GO_Biological_Process_2021	superoxide anion generation (GO:0042554)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	NOX4
GO_Biological_Process_2021	macrophage differentiation (GO:0030225)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	BMP4
GO_Biological_Process_2021	membrane repolarization during cardiac muscle cell action potential (GO:0086013)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	KCNN2
GO_Biological_Process_2021	mycotoxin metabolic process (GO:0043385)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	CYP3A5
GO_Biological_Process_2021	negative regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045869)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	APOBEC3B
GO_Biological_Process_2021	nucleobase-containing small molecule catabolic process (GO:0034656)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	ENTPD3
GO_Biological_Process_2021	organic heteropentacyclic compound metabolic process (GO:1901376)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	CYP3A5
GO_Biological_Process_2021	positive regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043517)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	MSX1
GO_Biological_Process_2021	positive regulation of exosomal secretion (GO:1903543)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	SDC1
GO_Biological_Process_2021	positive regulation of glycogen metabolic process (GO:0070875)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	IGF1
GO_Biological_Process_2021	positive regulation of histone H3-K4 methylation (GO:0051571)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	MYB
GO_Biological_Process_2021	positive regulation of membrane protein ectodomain proteolysis (GO:0051044)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	IL1B
GO_Biological_Process_2021	positive regulation of natural killer cell activation (GO:0032816)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	IL12A
GO_Biological_Process_2021	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	ZFP36
GO_Biological_Process_2021	positive regulation of protein export from nucleus (GO:0046827)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	IL1B
GO_Biological_Process_2021	protein localization to cell-cell junction (GO:0150105)	1/15	2.089569e-01	3.226336e-01	0	0	4.548313e+00	7.120961e+00	CDH5
GO_Biological_Process_2021	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	2/55	2.096787e-01	3.231594e-01	0	0	2.405905e+00	3.758454e+00	KLF4;THBS1
GO_Biological_Process_2021	negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	2/55	2.096787e-01	3.231594e-01	0	0	2.405905e+00	3.758454e+00	PER2;TNFAIP3
GO_Biological_Process_2021	positive regulation of response to DNA damage stimulus (GO:2001022)	2/55	2.096787e-01	3.231594e-01	0	0	2.405905e+00	3.758454e+00	PCNA;MSX1
GO_Biological_Process_2021	actin filament organization (GO:0007015)	4/152	2.105591e-01	3.236033e-01	0	0	1.726020e+00	2.689120e+00	NEDD9;PLS1;RND1;RHOB
GO_Biological_Process_2021	cell junction assembly (GO:0034329)	3/102	2.106030e-01	3.236033e-01	0	0	1.933768e+00	3.012385e+00	CDH5;CLDN5;LIMS2
GO_Biological_Process_2021	regulation of protein catabolic process (GO:0042176)	3/102	2.106030e-01	3.236033e-01	0	0	1.933768e+00	3.012385e+00	TIPARP;ASB9;TNFAIP3
GO_Biological_Process_2021	mitotic sister chromatid segregation (GO:0000070)	3/102	2.106030e-01	3.236033e-01	0	0	1.933768e+00	3.012385e+00	CCNB1;ZWINT;CEP55
GO_Biological_Process_2021	positive regulation of cell growth (GO:0030307)	3/102	2.106030e-01	3.236033e-01	0	0	1.933768e+00	3.012385e+00	EDN1;SPHK1;IGF1
GO_Biological_Process_2021	positive regulation of Wnt signaling pathway (GO:0030177)	4/153	2.137960e-01	3.283111e-01	0	0	1.714348e+00	2.644782e+00	BMP2;CDH3;TNFAIP3;FGFR2
GO_Biological_Process_2021	protein-containing complex disassembly (GO:0032984)	2/56	2.153692e-01	3.297315e-01	0	0	2.361231e+00	3.625438e+00	FRAT2;MAP1LC3C
GO_Biological_Process_2021	glycosaminoglycan catabolic process (GO:0006027)	2/56	2.153692e-01	3.297315e-01	0	0	2.361231e+00	3.625438e+00	SDC1;PRELP
GO_Biological_Process_2021	Rho protein signal transduction (GO:0007266)	2/56	2.153692e-01	3.297315e-01	0	0	2.361231e+00	3.625438e+00	CDH13;RHOB
GO_Biological_Process_2021	tight junction assembly (GO:0120192)	2/56	2.153692e-01	3.297315e-01	0	0	2.361231e+00	3.625438e+00	CDH5;CLDN5
GO_Biological_Process_2021	negative regulation of metabolic process (GO:0009892)	2/56	2.153692e-01	3.297315e-01	0	0	2.361231e+00	3.625438e+00	IL1B;IL18R1
GO_Biological_Process_2021	positive regulation of protein kinase activity (GO:0045860)	4/154	2.170467e-01	3.303470e-01	0	0	1.702832e+00	2.601320e+00	EGR1;PDGFB;NOX4;NEDD9
GO_Biological_Process_2021	mRNA transport (GO:0051028)	3/104	2.186764e-01	3.303470e-01	0	0	1.895282e+00	2.881136e+00	ZFP36;ARC;NXF3
GO_Biological_Process_2021	regulation of reactive oxygen species metabolic process (GO:2000377)	2/57	2.210737e-01	3.303470e-01	0	0	2.318182e+00	3.498737e+00	PDGFB;THBS1
GO_Biological_Process_2021	monocarboxylic acid transport (GO:0015718)	2/57	2.210737e-01	3.303470e-01	0	0	2.318182e+00	3.498737e+00	ABCC3;SLCO2A1
GO_Biological_Process_2021	protein K48-linked ubiquitination (GO:0070936)	2/57	2.210737e-01	3.303470e-01	0	0	2.318182e+00	3.498737e+00	PELI1;TNFAIP3
GO_Biological_Process_2021	3'-UTR-mediated mRNA destabilization (GO:0061158)	1/16	2.212273e-01	3.303470e-01	0	0	4.244876e+00	6.403670e+00	ZFP36
GO_Biological_Process_2021	purine ribonucleoside monophosphate biosynthetic process (GO:0009168)	1/16	2.212273e-01	3.303470e-01	0	0	4.244876e+00	6.403670e+00	AMPD1
GO_Biological_Process_2021	regulation of activin receptor signaling pathway (GO:0032925)	1/16	2.212273e-01	3.303470e-01	0	0	4.244876e+00	6.403670e+00	FSTL3
